customer_id,frequency,total_spent,total_profit,last_purchase,churn,age,gender,job_industry_category,wealth_segment,owns_car,avg_spend_per_trans,profit_margin,recency,high_value_cust,avg_spent_per_txn
1549,7,5720.9800000000005,2924.48,2017-12-27,0,28,Female,Financial Services,Affluent Customer,Yes,817.2828571428572,0.5111851466007572,4,0,817.2828571428572
1550,6,5181.85,3172.63,2017-11-18,0,39,Female,IT,Mass Customer,Yes,863.6416666666668,0.6122581703445681,43,0,863.6416666666668
1551,7,7800.78,5171.89,2017-12-08,0,50,Female,Entertainment,Affluent Customer,No,1114.3971428571429,0.6629965208607345,23,0,1114.3971428571429
1552,5,6945.16,5400.320000000001,2017-09-22,1,37,Male,Entertainment,Mass Customer,Yes,1389.032,0.7775659596035226,100,0,1389.032
1553,4,4422.05,2002.85,2017-10-07,0,69,Female,Retail,High Net Worth,No,1105.5125,0.4529234178718015,85,0,1105.5125
1554,7,9898.23,5636.08,2017-12-10,0,31,Male,Retail,Affluent Customer,No,1414.032857142857,0.569402812422019,21,1,1414.032857142857
1555,7,7885.78,3107.36,2017-08-19,1,63,Male,Health,High Net Worth,No,1126.54,0.39404599164572185,134,0,1126.54
1556,5,6248.45,3519.2200000000003,2017-10-07,0,39,Male,Manufacturing,Mass Customer,Yes,1249.69,0.5632148772895679,85,0,1249.69
1557,7,9899.14,4795.51,2017-10-16,0,50,Male,Financial Services,Mass Customer,No,1414.162857142857,0.48443703190378157,76,1,1414.162857142857
1558,9,13587.269999999999,10640.3,2017-12-22,0,34,Male,Financial Services,Affluent Customer,No,1509.6966666666665,0.7831080121319441,9,1,1509.6966666666665
1559,8,11795.54,8624.72,2017-11-04,0,50,Male,Health,High Net Worth,Yes,1474.4425,0.7311848376589795,57,1,1474.4425
1560,3,1348.02,486.60999999999996,2017-06-11,1,52,Male,Retail,Mass Customer,No,449.34,0.36098129107876736,203,0,449.34
1561,8,10601.55,6918.889999999999,2017-11-17,0,50,Male,Manufacturing,Mass Customer,Yes,1325.19375,0.6526300399469889,44,1,1325.19375
1562,3,4066.11,2606.7000000000003,2017-09-21,1,41,Female,missing,Affluent Customer,Yes,1355.3700000000001,0.6410795576115748,101,0,1355.3700000000001
1563,4,4845.110000000001,2877.89,2017-08-23,1,33,Male,Property,Mass Customer,No,1211.2775000000001,0.5939782584915512,130,0,1211.2775000000001
1564,3,2983.8,493.17,2017-12-17,0,61,Female,Retail,Mass Customer,No,994.6,0.1652825256384476,14,0,994.6
1565,2,3083.23,1182.38,2017-12-21,0,72,Male,Retail,High Net Worth,Yes,1541.615,0.3834874466063187,10,0,1541.615
1566,4,2886.44,1597.26,2017-10-05,0,63,Male,Argiculture,Mass Customer,No,721.61,0.5533667770679452,87,0,721.61
1567,7,10643.93,4071.8199999999997,2017-12-06,0,53,Female,missing,Mass Customer,No,1520.5614285714287,0.38254855114605224,25,1,1520.5614285714287
1568,4,6373.65,3870.4799999999996,2017-08-13,1,45,Female,Manufacturing,Mass Customer,Yes,1593.4125,0.6072627144571792,140,0,1593.4125
1569,1,1466.68,1103.43,2017-11-07,0,38,Male,missing,Mass Customer,No,1466.68,0.7523317969836638,54,0,1466.68
1570,9,9958.95,5321.3,2017-11-27,0,29,Female,Entertainment,Mass Customer,No,1106.5500000000002,0.5343233975469301,34,1,1106.5500000000002
1571,4,6221.7300000000005,4968.780000000001,2017-12-27,0,45,Male,Health,Mass Customer,Yes,1555.4325000000001,0.7986171048888332,4,0,1555.4325000000001
1572,6,10119.88,7651.019999999999,2017-10-09,0,68,Male,Financial Services,High Net Worth,Yes,1686.6466666666665,0.7560386091534681,83,1,1686.6466666666665
1573,4,5400.4400000000005,2236.76,2017-10-27,0,31,Female,Property,Mass Customer,Yes,1350.1100000000001,0.41418106672789623,65,0,1350.1100000000001
1574,10,9813.75,3220.9000000000005,2017-10-18,0,29,Male,missing,Affluent Customer,Yes,981.375,0.3282027767163419,74,1,981.375
1575,4,4088.84,1050.28,2017-10-05,0,36,Female,Retail,Mass Customer,No,1022.21,0.25686502773402725,87,0,1022.21
1576,7,7829.95,4521.35,2017-11-23,0,39,Male,Financial Services,Mass Customer,No,1118.5642857142857,0.5774430232632393,38,0,1118.5642857142857
1577,7,7980.92,3677.0,2017-12-18,0,49,Female,Manufacturing,High Net Worth,No,1140.1314285714286,0.460723826325787,13,0,1140.1314285714286
1578,7,9064.42,6165.1,2017-12-14,0,47,Male,Health,High Net Worth,Yes,1294.9171428571428,0.6801428000909049,17,1,1294.9171428571428
1579,10,12087.02,8102.620000000001,2017-11-20,0,47,Female,Financial Services,Affluent Customer,Yes,1208.702,0.6703571269014199,41,1,1208.702
1580,8,7454.8099999999995,3225.0,2017-11-05,0,44,Male,Retail,High Net Worth,No,931.8512499999999,0.43260659896093934,56,0,931.8512499999999
1581,8,7922.66,2944.09,2017-11-24,0,51,Female,Argiculture,Mass Customer,No,990.3325,0.3716037290505967,37,0,990.3325
1582,5,5202.889999999999,1914.1999999999998,2017-11-05,0,47,Male,Property,Mass Customer,No,1040.578,0.367910911051358,56,0,1040.578
1584,2,2749.7200000000003,1323.66,2017-12-28,0,33,Female,Manufacturing,Mass Customer,No,1374.8600000000001,0.4813799223193634,3,0,1374.8600000000001
1585,8,8002.97,3461.65,2017-11-23,0,64,Male,Health,Mass Customer,Yes,1000.37125,0.43254566742096995,38,0,1000.37125
1586,6,6104.44,4154.0199999999995,2017-12-14,0,39,Female,Manufacturing,High Net Worth,No,1017.4066666666666,0.680491576622917,17,0,1017.4066666666666
1587,5,4992.59,635.72,2017-10-14,0,39,Male,Entertainment,Affluent Customer,Yes,998.518,0.12733270707188052,78,0,998.518
1588,7,9131.54,3628.2599999999998,2017-11-28,0,42,Male,IT,High Net Worth,Yes,1304.5057142857145,0.3973327609581735,33,1,1304.5057142857145
1589,6,8549.57,6738.66,2017-12-19,0,36,Male,Health,Mass Customer,Yes,1424.9283333333333,0.7881870082355019,12,1,1424.9283333333333
1590,3,5130.389999999999,2248.0399999999995,2017-10-05,0,59,Female,Retail,Mass Customer,No,1710.1299999999999,0.4381811129368332,87,0,1710.1299999999999
1591,11,12687.66,5968.91,2017-12-01,0,49,Male,Manufacturing,Mass Customer,Yes,1153.4236363636364,0.4704500278223092,30,1,1153.4236363636364
1592,4,5703.379999999999,3348.2499999999995,2017-09-21,1,39,Male,missing,Mass Customer,Yes,1425.8449999999998,0.5870641619530874,101,0,1425.8449999999998
1593,6,7569.45,3818.36,2017-11-07,0,46,Female,IT,Mass Customer,No,1261.575,0.504443519674481,54,0,1261.575
1594,6,8475.63,4320.299999999999,2017-12-30,0,43,Male,Property,Mass Customer,No,1412.6049999999998,0.509732019920643,1,1,1412.6049999999998
1595,7,9792.89,4891.75,2017-10-14,0,49,Female,Financial Services,High Net Worth,Yes,1398.9842857142855,0.499520570536379,78,1,1398.9842857142855
1596,4,4944.97,2953.23,2017-08-17,1,56,Male,Financial Services,High Net Worth,Yes,1236.2425,0.5972189922284665,136,0,1236.2425
1597,12,18052.68,9739.460000000001,2017-12-05,0,48,Male,Retail,Affluent Customer,No,1504.39,0.539502168099141,26,1,1504.39
1598,5,6297.23,2317.99,2017-07-13,1,51,Female,missing,Mass Customer,No,1259.446,0.36809676635600097,171,0,1259.446
1599,11,8164.88,4855.5,2017-12-11,0,25,Male,missing,Affluent Customer,No,742.2618181818182,0.5946811220740538,20,1,742.2618181818182
1600,9,5904.32,2924.4300000000003,2017-12-17,0,40,Female,Financial Services,High Net Worth,No,656.0355555555556,0.49530343883800343,14,0,656.0355555555556
1601,4,3901.84,2317.27,2017-12-11,0,32,Female,Manufacturing,Affluent Customer,No,975.46,0.5938915998605786,20,0,975.46
1602,5,6779.29,4026.12,2017-12-23,0,46,Male,Retail,Mass Customer,No,1355.858,0.5938852003675901,8,0,1355.858
1603,4,5471.889999999999,1488.1699999999998,2017-12-07,0,36,Male,Manufacturing,Affluent Customer,Yes,1367.9724999999999,0.2719663589728595,24,0,1367.9724999999999
1604,3,3311.7200000000003,1225.77,2017-09-22,1,65,Male,Financial Services,High Net Worth,No,1103.9066666666668,0.3701309289432681,100,0,1103.9066666666668
1605,3,3871.88,1721.0499999999997,2017-07-02,1,37,Female,missing,Affluent Customer,No,1290.6266666666668,0.44449982954017164,182,0,1290.6266666666668
1606,4,5390.66,2602.85,2017-11-18,0,44,Female,missing,Affluent Customer,Yes,1347.665,0.48284440124214845,43,0,1347.665
1607,5,4898.71,1681.02,2017-12-29,0,37,Female,Retail,Mass Customer,Yes,979.742,0.3431556470989301,2,0,979.742
1608,3,2811.51,1206.35,2017-12-18,0,67,Female,missing,Mass Customer,Yes,937.1700000000001,0.429075479013057,13,0,937.1700000000001
1609,5,6259.92,4041.6000000000004,2017-10-30,0,28,Male,Property,Mass Customer,Yes,1251.984,0.6456312540735345,62,0,1251.984
1610,5,6734.610000000001,3556.1500000000005,2017-12-22,0,70,Female,missing,High Net Worth,Yes,1346.922,0.5280409704496623,9,0,1346.922
1611,12,13692.47,5450.34,2017-11-19,0,53,Male,Health,High Net Worth,Yes,1141.0391666666667,0.39805382082268576,42,1,1141.0391666666667
1612,2,3904.22,2932.8199999999997,2017-10-24,0,38,Male,Financial Services,High Net Worth,Yes,1952.11,0.7511922996142635,68,0,1952.11
1613,8,6670.94,3512.0299999999997,2017-11-19,0,48,Female,Property,Mass Customer,No,833.8675,0.5264670346308017,42,0,833.8675
1614,6,4720.15,2397.3900000000003,2017-11-10,0,41,Male,missing,High Net Worth,No,786.6916666666666,0.5079054691058548,51,0,786.6916666666666
1615,6,8856.76,5353.57,2017-11-05,0,54,Female,Entertainment,Mass Customer,Yes,1476.1266666666668,0.6044614509143298,56,1,1476.1266666666668
1616,7,10413.51,6150.25,2017-12-07,0,70,Male,Retail,High Net Worth,Yes,1487.6442857142858,0.5906029763259458,24,1,1487.6442857142858
1617,5,5926.27,2977.1900000000005,2017-12-25,0,47,Female,Financial Services,Affluent Customer,No,1185.2540000000001,0.5023716435464466,6,0,1185.2540000000001
1618,2,2033.21,643.43,2017-12-02,0,59,Female,missing,Mass Customer,No,1016.605,0.3164601787321526,29,0,1016.605
1619,10,11466.11,7031.79,2017-10-07,0,53,Male,missing,Mass Customer,Yes,1146.611,0.6132672719867505,85,1,1146.611
1620,2,2947.04,1149.25,2017-05-28,1,33,Male,missing,High Net Worth,Yes,1473.52,0.3899675606710462,217,0,1473.52
1621,5,2804.08,1162.2399999999998,2017-10-09,0,51,Female,Health,Mass Customer,No,560.816,0.4144817551567715,83,0,560.816
1622,3,1952.29,1506.34,2017-11-13,0,47,Male,missing,High Net Worth,No,650.7633333333333,0.771575944147642,48,0,650.7633333333333
1623,6,7686.06,3362.5500000000006,2017-12-28,0,27,Female,Entertainment,High Net Worth,Yes,1281.01,0.4374868268007276,3,0,1281.01
1624,6,4424.39,1627.2200000000003,2017-12-27,0,45,Male,Financial Services,Mass Customer,Yes,737.3983333333334,0.3677840335051838,4,0,737.3983333333334
1625,8,12809.369999999999,8499.59,2017-12-21,0,47,Male,Property,Mass Customer,Yes,1601.1712499999999,0.6635447332694739,10,1,1601.1712499999999
1626,2,1789.3799999999999,1326.1499999999999,2017-04-19,1,46,Female,Financial Services,Mass Customer,No,894.6899999999999,0.7411226234785233,256,0,894.6899999999999
1627,8,10051.58,4834.08,2017-12-06,0,63,Male,Entertainment,Affluent Customer,No,1256.4475,0.48092737659154083,25,1,1256.4475
1629,7,8226.210000000001,6051.87,2017-12-29,0,51,Male,Financial Services,Mass Customer,No,1175.1728571428573,0.7356814377459364,2,1,1175.1728571428573
1630,3,3699.7799999999997,1915.23,2017-12-07,0,41,Female,Manufacturing,Mass Customer,No,1233.26,0.5176605095438107,24,0,1233.26
1631,5,5204.3,3048.1200000000003,2017-08-21,1,29,Male,Financial Services,Affluent Customer,No,1040.8600000000001,0.5856926003497108,132,0,1040.8600000000001
1632,2,2114.26,853.1600000000001,2017-03-24,1,40,Male,Manufacturing,High Net Worth,Yes,1057.13,0.40352652937670863,282,0,1057.13
1633,3,4623.68,2548.92,2017-12-13,0,61,Female,Property,High Net Worth,Yes,1541.2266666666667,0.551275174752578,18,0,1541.2266666666667
1634,4,3683.93,1537.06,2017-12-01,0,55,Female,Manufacturing,Affluent Customer,No,920.9825,0.4172337693712964,30,0,920.9825
1635,4,6745.71,1319.52,2017-08-13,1,54,Female,Financial Services,Mass Customer,No,1686.4275,0.19560876468155317,140,0,1686.4275
1636,5,6065.61,3274.29,2017-11-20,0,45,Female,Manufacturing,High Net Worth,Yes,1213.1219999999998,0.5398121540949715,41,0,1213.1219999999998
1637,8,7801.63,4115.36,2017-08-09,1,56,Male,Manufacturing,High Net Worth,No,975.20375,0.5275000224312099,144,0,975.20375
1638,4,5237.9,4046.88,2017-12-19,0,33,Male,Financial Services,Mass Customer,Yes,1309.475,0.7726149792855916,12,0,1309.475
1639,6,7481.219999999999,4428.51,2017-11-30,0,62,Female,Manufacturing,Mass Customer,Yes,1246.87,0.5919502434094974,31,0,1246.87
1640,7,5455.04,1871.87,2017-10-29,0,30,Male,missing,High Net Worth,Yes,779.2914285714286,0.3431450548483604,63,0,779.2914285714286
1641,9,9474.24,4326.200000000001,2017-10-28,0,53,Male,Financial Services,Mass Customer,No,1052.6933333333334,0.4566276556219814,64,1,1052.6933333333334
1642,5,4353.22,2307.4900000000002,2017-10-07,0,43,Male,Manufacturing,Affluent Customer,Yes,870.644,0.5300651012354074,85,0,870.644
1643,8,9571.34,4244.320000000001,2017-11-22,0,64,Female,Retail,Mass Customer,No,1196.4175,0.4434405213898995,39,1,1196.4175
1644,7,8493.64,4938.15,2017-12-08,0,55,Male,Health,Mass Customer,No,1213.3771428571429,0.5813938429224691,23,1,1213.3771428571429
1645,7,4521.049999999999,1411.6999999999998,2017-10-01,0,30,Male,missing,Affluent Customer,Yes,645.8642857142856,0.31225047278840096,91,0,645.8642857142856
1646,7,7426.27,4487.52,2017-12-04,0,31,Female,Financial Services,Mass Customer,Yes,1060.8957142857143,0.6042764402587032,27,0,1060.8957142857143
1647,7,7932.610000000001,3267.5,2017-07-05,1,48,Female,Financial Services,High Net Worth,Yes,1133.23,0.41190730415336185,179,0,1133.23
1648,4,4946.86,2124.93,2017-12-17,0,44,Female,Financial Services,Mass Customer,No,1236.715,0.42955127090720174,14,0,1236.715
1649,3,4375.29,3089.37,2017-10-20,0,63,Male,Property,Mass Customer,No,1458.43,0.7060949102802329,72,0,1458.43
1650,5,4358.9,1860.19,2017-12-20,0,45,Female,missing,High Net Worth,No,871.78,0.42675675055633305,11,0,871.78
1651,5,2070.12,694.38,2017-09-24,1,28,Female,Telecommunications,Mass Customer,Yes,414.024,0.3354298301547737,98,0,414.024
1652,6,7230.45,2662.3900000000003,2017-09-25,1,44,Female,Manufacturing,High Net Worth,Yes,1205.075,0.36821912882324065,97,0,1205.075
1653,5,5084.3,2843.5099999999998,2017-11-27,0,38,Female,Argiculture,Mass Customer,Yes,1016.86,0.5592726629034478,34,0,1016.86
1654,4,4021.4700000000003,1179.6100000000001,2017-10-07,0,36,Female,IT,High Net Worth,Yes,1005.3675000000001,0.2933280616292053,85,0,1005.3675000000001
1655,3,3331.17,1337.55,2017-12-14,0,42,Male,Manufacturing,Affluent Customer,Yes,1110.39,0.40152559010798006,17,0,1110.39
1656,7,8201.54,2455.5699999999997,2017-10-07,0,48,Male,Financial Services,Mass Customer,Yes,1171.6485714285716,0.2994035266547501,85,1,1171.6485714285716
1657,6,5897.3099999999995,2779.96,2017-10-30,0,48,Male,Financial Services,Mass Customer,No,982.8849999999999,0.47139458498874914,62,0,982.8849999999999
1658,4,3729.5499999999997,1469.9599999999998,2017-03-25,1,31,Female,Retail,Mass Customer,Yes,932.3874999999999,0.39413870306069093,281,0,932.3874999999999
1659,7,8004.33,3461.08,2017-10-11,0,35,Female,Property,High Net Worth,Yes,1143.4757142857143,0.4324009629787877,81,0,1143.4757142857143
1660,6,4480.62,2624.36,2017-10-15,0,45,Male,Retail,Affluent Customer,No,746.77,0.5857135842807469,77,0,746.77
1661,6,8438.94,5880.33,2017-05-26,1,46,Female,Health,Affluent Customer,No,1406.49,0.6968090779173687,219,1,1406.49
1662,5,3125.38,1718.1200000000003,2017-10-29,0,69,Female,Manufacturing,High Net Worth,No,625.076,0.5497315526431987,63,0,625.076
1663,6,8093.37,2991.5200000000004,2017-12-17,0,47,Female,Property,High Net Worth,Yes,1348.895,0.36962600251811056,14,0,1348.895
1664,7,8460.32,3476.36,2017-11-18,0,49,Male,Manufacturing,Affluent Customer,Yes,1208.6171428571429,0.4109017153015489,43,1,1208.6171428571429
1665,7,6247.18,3302.05,2017-10-23,0,47,Male,Telecommunications,Mass Customer,No,892.4542857142858,0.528566489199927,69,0,892.4542857142858
1666,4,5256.49,1518.8499999999995,2017-10-13,0,48,Male,missing,Mass Customer,No,1314.1225,0.28894756767348545,79,0,1314.1225
1667,7,9549.75,5432.4,2017-10-15,0,70,Male,Manufacturing,High Net Worth,No,1364.25,0.5688525877640775,77,1,1364.25
1668,6,6878.43,2901.9700000000003,2017-12-26,0,60,Female,Financial Services,Mass Customer,No,1146.405,0.42189424040078916,5,0,1146.405
1669,6,6940.13,3361.1000000000004,2017-11-01,0,47,Male,Financial Services,High Net Worth,Yes,1156.6883333333333,0.48429928546007067,60,0,1156.6883333333333
1670,9,8855.96,5073.96,2017-10-31,0,47,Female,Retail,Mass Customer,No,983.9955555555555,0.5729429672220743,61,1,983.9955555555555
1671,4,3197.84,1221.85,2017-11-17,0,68,Female,Property,Mass Customer,Yes,799.46,0.38208603307232375,44,0,799.46
1672,12,13427.7,6123.29,2017-11-18,0,62,Female,IT,Affluent Customer,Yes,1118.9750000000001,0.45601927359115857,43,1,1118.9750000000001
1673,3,1318.28,748.69,2017-08-19,1,46,Female,Financial Services,Affluent Customer,Yes,439.4266666666667,0.5679294231877902,134,0,439.4266666666667
1674,5,1043.7,160.73,2017-11-12,0,47,Female,Manufacturing,High Net Worth,No,208.74,0.15400019162594614,49,0,208.74
1675,4,4572.34,3067.0600000000004,2017-09-20,1,70,Male,Manufacturing,Affluent Customer,Yes,1143.085,0.6707856371136005,102,0,1143.085
1676,5,6881.58,4291.110000000001,2017-10-04,0,50,Male,Health,Mass Customer,No,1376.316,0.6235646464910676,88,0,1376.316
1677,8,8188.179999999999,2781.5599999999995,2017-09-23,1,67,Female,Health,Affluent Customer,Yes,1023.5224999999999,0.3397043054744766,99,1,1023.5224999999999
1678,9,8841.869999999999,4732.32,2017-10-23,0,48,Female,Financial Services,High Net Worth,Yes,982.4299999999998,0.5352170977406363,69,1,982.4299999999998
1679,4,5682.89,3026.57,2017-08-16,1,49,Female,Health,Mass Customer,Yes,1420.7225,0.5325758548907334,137,0,1420.7225
1680,3,5001.21,1931.5,2017-09-09,1,27,Female,Property,Mass Customer,Yes,1667.07,0.3862065380177997,113,0,1667.07
1681,5,5956.62,2930.5499999999997,2017-12-12,0,45,Male,Health,High Net Worth,Yes,1191.324,0.49198203007746,19,0,1191.324
1682,6,10071.44,5354.43,2017-10-09,0,65,Female,Manufacturing,Affluent Customer,Yes,1678.5733333333335,0.5316449286298682,83,1,1678.5733333333335
1684,6,4309.7,1507.2999999999997,2017-12-14,0,46,Female,Manufacturing,Mass Customer,No,718.2833333333333,0.34974592198992965,17,0,718.2833333333333
1685,2,1818.98,677.1800000000001,2017-12-05,0,53,Female,IT,Mass Customer,No,909.49,0.37228556663624673,26,0,909.49
1686,10,10098.74,5672.85,2017-10-13,0,45,Male,Argiculture,Mass Customer,Yes,1009.874,0.5617383950869119,79,1,1009.874
1687,4,4032.17,2185.27,2017-12-20,0,34,Male,Manufacturing,Affluent Customer,Yes,1008.0425,0.5419587963801129,11,0,1008.0425
1688,8,8917.130000000001,2511.75,2017-12-07,0,46,Female,missing,Mass Customer,No,1114.6412500000001,0.2816769521135163,24,1,1114.6412500000001
1689,5,7091.33,3334.2299999999996,2017-08-16,1,30,Male,Financial Services,Mass Customer,Yes,1418.266,0.4701840134361255,137,0,1418.266
1690,9,8042.110000000001,2570.54,2017-12-14,0,36,Male,Health,Affluent Customer,Yes,893.5677777777778,0.3196350211573828,17,0,893.5677777777778
1691,8,7630.41,3832.92,2017-12-28,0,45,Male,missing,High Net Worth,Yes,953.80125,0.5023216314719655,3,0,953.80125
1692,5,3763.01,1363.77,2017-08-25,1,58,Female,Health,Mass Customer,Yes,752.6020000000001,0.3624146627301017,128,0,752.6020000000001
1693,7,8716.14,4956.610000000001,2017-10-16,0,59,Male,Health,Affluent Customer,No,1245.162857142857,0.5686703058922873,76,1,1245.162857142857
1694,7,7616.63,4611.39,2017-12-11,0,66,Male,IT,Mass Customer,Yes,1088.09,0.6054370502440056,20,0,1088.09
1695,5,7504.66,3646.3,2017-11-23,0,34,Female,missing,High Net Worth,Yes,1500.932,0.48587144520871034,38,0,1500.932
1696,9,12254.53,6524.7699999999995,2017-12-02,0,34,Male,Entertainment,High Net Worth,No,1361.6144444444444,0.5324373925397383,29,1,1361.6144444444444
1697,5,6885.15,3042.48,2017-12-06,0,56,Female,Health,Mass Customer,Yes,1377.03,0.44189015489858613,25,0,1377.03
1698,8,9039.039999999999,4965.679999999999,2017-11-28,0,54,Female,Health,Affluent Customer,Yes,1129.8799999999999,0.5493592239883881,33,1,1129.8799999999999
1699,8,8291.65,3652.88,2017-10-10,0,67,Male,Manufacturing,Mass Customer,Yes,1036.45625,0.44054922723462764,82,1,1036.45625
1700,7,5028.5,1501.35,2017-11-16,0,56,Female,Manufacturing,High Net Worth,Yes,718.3571428571429,0.29856816147956644,45,0,718.3571428571429
1701,5,3664.41,1420.68,2017-12-25,0,62,Male,Manufacturing,High Net Worth,No,732.882,0.38769679157081227,6,0,732.882
1702,6,5455.59,2185.44,2017-12-16,0,69,Male,Health,Mass Customer,No,909.265,0.4005872875344372,15,0,909.265
1703,4,2468.19,761.47,2017-12-27,0,34,Female,Telecommunications,Mass Customer,Yes,617.0475,0.308513526106175,4,0,617.0475
1704,2,3009.57,1678.3900000000003,2017-09-02,1,63,Male,IT,High Net Worth,No,1504.785,0.5576843203514124,120,0,1504.785
1705,4,5029.5,2109.79,2017-12-15,0,46,Female,Financial Services,Mass Customer,Yes,1257.375,0.41948305000497066,16,0,1257.375
1706,8,9107.39,4666.64,2017-12-28,0,64,Male,Financial Services,High Net Worth,Yes,1138.42375,0.5124014673797872,3,1,1138.42375
1707,8,6588.76,3463.54,2017-12-13,0,31,Male,Financial Services,High Net Worth,No,823.595,0.5256740266757326,18,0,823.595
1708,4,6112.64,2225.03,2017-04-16,1,36,Female,Property,High Net Worth,No,1528.16,0.36400475081143335,259,0,1528.16
1709,5,5390.71,2059.0,2017-12-26,0,51,Male,Health,Affluent Customer,No,1078.142,0.38195339760439717,5,0,1078.142
1710,4,4067.49,1638.52,2017-10-11,0,71,Female,Health,High Net Worth,No,1016.8725,0.4028331968855486,81,0,1016.8725
1711,7,6222.5599999999995,2769.4500000000003,2017-11-19,0,32,Female,Manufacturing,High Net Worth,Yes,888.9371428571428,0.44506601784474564,42,0,888.9371428571428
1712,2,1953.53,781.41,2017-03-19,1,49,Female,Health,High Net Worth,Yes,976.765,0.39999897621229263,287,0,976.765
1713,7,9031.89,3889.18,2017-12-24,0,36,Female,Retail,High Net Worth,Yes,1290.27,0.43060533288160063,7,1,1290.27
1714,6,5717.15,3372.1299999999997,2017-11-22,0,27,Female,Property,High Net Worth,Yes,952.8583333333332,0.5898270991665427,39,0,952.8583333333332
1715,3,2616.3199999999997,629.29,2017-09-19,1,37,Male,Entertainment,Mass Customer,Yes,872.1066666666666,0.24052485934442272,103,0,872.1066666666666
1716,2,2372.87,1444.78,2017-08-18,1,38,Female,Telecommunications,Affluent Customer,No,1186.435,0.6088744853278941,135,0,1186.435
1717,4,3349.03,1951.0700000000002,2017-11-14,0,46,Male,Manufacturing,Mass Customer,No,837.2575,0.5825776418843666,47,0,837.2575
1718,5,4488.2,1539.11,2017-12-06,0,31,Female,Financial Services,High Net Worth,Yes,897.64,0.34292366650327527,25,0,897.64
1719,5,5061.53,2228.2999999999997,2017-12-11,0,52,Male,Financial Services,High Net Worth,No,1012.3059999999999,0.440242377304886,20,0,1012.3059999999999
1720,5,5561.49,3538.0499999999997,2017-12-07,0,39,Female,Financial Services,Mass Customer,Yes,1112.298,0.6361694438001326,24,0,1112.298
1721,7,8195.2,3766.3500000000004,2017-12-30,0,44,Female,Financial Services,High Net Worth,No,1170.7428571428572,0.45957999804763766,1,1,1170.7428571428572
1722,9,12696.87,8086.75,2017-12-26,0,62,Male,Financial Services,Mass Customer,No,1410.7633333333333,0.6369089389747237,5,1,1410.7633333333333
1723,5,4943.21,2965.28,2017-12-13,0,38,Female,missing,Mass Customer,Yes,988.642,0.5998693156875796,18,0,988.642
1724,4,2074.23,958.5800000000002,2017-09-18,1,26,Female,Entertainment,High Net Worth,Yes,518.5575,0.4621377571436148,104,0,518.5575
1725,8,11020.22,5652.16,2017-10-31,0,46,Female,Manufacturing,High Net Worth,Yes,1377.5275,0.512889942306052,61,1,1377.5275
1726,8,10471.32,5084.42,2017-12-21,0,52,Female,Financial Services,High Net Worth,No,1308.915,0.48555673974245844,10,1,1308.915
1727,7,7397.04,3036.0499999999997,2017-10-20,0,47,Male,Entertainment,High Net Worth,No,1056.72,0.4104412035084304,72,0,1056.72
1728,6,7811.6,3684.49,2017-11-15,0,48,Male,Financial Services,Affluent Customer,No,1301.9333333333334,0.4716690562752829,46,0,1301.9333333333334
1729,6,4397.5,3005.33,2017-11-02,0,37,Female,Argiculture,High Net Worth,No,732.9166666666666,0.6834178510517339,59,0,732.9166666666666
1730,3,3121.3,418.0400000000001,2017-12-10,0,39,Female,Financial Services,Mass Customer,No,1040.4333333333334,0.13393137474770128,21,0,1040.4333333333334
1731,11,8015.92,3521.29,2017-11-17,0,66,Female,Health,High Net Worth,Yes,728.72,0.4392870687332209,44,0,728.72
1732,5,4804.96,2263.3900000000003,2017-09-24,1,47,Male,Argiculture,Mass Customer,Yes,960.992,0.47105282874363164,98,0,960.992
1733,5,4933.33,3170.4799999999996,2017-11-07,0,39,Male,Financial Services,High Net Worth,No,986.6659999999999,0.6426652990981749,54,0,986.6659999999999
1734,2,1998.5900000000001,923.0,2017-12-05,0,48,Female,Retail,Mass Customer,Yes,999.2950000000001,0.46182558703886234,26,0,999.2950000000001
1735,5,5022.08,2560.9300000000003,2017-10-26,0,59,Male,Health,Mass Customer,No,1004.4159999999999,0.5099341308780426,66,0,1004.4159999999999
1736,6,8725.86,3759.2799999999997,2017-11-06,0,27,Male,IT,Affluent Customer,No,1454.3100000000002,0.4308205724134927,55,1,1454.3100000000002
1737,3,4477.58,3531.0899999999997,2017-11-15,0,49,Female,Property,Affluent Customer,Yes,1492.5266666666666,0.7886157254588415,46,0,1492.5266666666666
1738,4,2808.24,1841.07,2017-12-09,0,40,Male,Argiculture,High Net Worth,Yes,702.06,0.6555956755832835,22,0,702.06
1739,4,4215.17,2395.71,2017-11-23,0,71,Male,Entertainment,Mass Customer,No,1053.7925,0.5683543012500089,38,0,1053.7925
1741,3,4261.62,2725.13,2017-10-27,0,31,Male,Financial Services,High Net Worth,No,1420.54,0.6394587034977309,65,0,1420.54
1742,6,7168.48,1942.36,2017-11-01,0,67,Male,missing,High Net Worth,No,1194.7466666666667,0.27095841796308284,60,0,1194.7466666666667
1743,7,8615.73,4448.07,2017-10-05,0,44,Male,Manufacturing,Affluent Customer,Yes,1230.8185714285714,0.5162731422642074,87,1,1230.8185714285714
1744,3,1889.09,539.2499999999999,2017-09-12,1,53,Female,Financial Services,High Net Worth,No,629.6966666666666,0.2854549015663626,110,0,629.6966666666666
